episode_timestep,episode_reward,episode_length,loss_timestep,actor_loss,critic_loss
78940,0.0,21.0,3762,-13.679706573486328,7.5137834548950195
78975,92.0,35.0,3763,-13.819223403930664,7.656363487243652
78988,6.0,13.0,3764,-13.800837516784668,5.374124050140381
79010,0.0,22.0,3765,-13.713130950927734,5.732562065124512
79045,112.0,35.0,3766,-13.553339958190918,7.800971031188965
79051,6.0,6.0,3767,-13.438879013061523,6.9164533615112305
79068,10.0,17.0,3768,-13.26292896270752,7.646405220031738
79094,0.0,26.0,3769,-13.038631439208984,6.135700225830078
79106,6.0,12.0,3770,-13.243889808654785,7.05748176574707
79141,74.0,35.0,3771,-13.262249946594238,6.587258815765381
79163,0.0,22.0,3772,-13.440160751342773,5.844496726989746
79173,6.0,10.0,3773,-13.54021167755127,6.752935409545898
79195,0.0,22.0,3774,-13.641998291015625,5.499186038970947
79217,14.0,22.0,3775,-13.808441162109375,5.172149658203125
79233,6.0,16.0,3776,-13.877494812011719,4.715456485748291
79239,6.0,6.0,3777,-13.962072372436523,5.039782524108887
79253,8.0,14.0,3778,-13.527397155761719,12.314068794250488
79264,14.0,11.0,3779,-13.415973663330078,6.254370212554932
79287,6.0,23.0,3780,-13.356892585754395,8.215568542480469
79322,72.0,35.0,3781,-13.111539840698242,6.15789794921875
79343,6.0,21.0,3782,-13.261280059814453,7.52918815612793
79356,12.0,13.0,3783,-13.075007438659668,4.927153587341309
79377,0.0,21.0,3784,-13.500598907470703,6.864774703979492
79395,6.0,18.0,3785,-13.649506568908691,7.469578742980957
79420,0.0,25.0,3786,-13.728975296020508,5.874420642852783
79455,108.0,35.0,3787,-13.6599702835083,7.858283996582031
79471,6.0,16.0,3788,-13.729591369628906,7.638086795806885
79478,8.0,7.0,3789,-13.645522117614746,6.69710636138916
79501,0.0,23.0,3790,-13.384527206420898,7.0253448486328125
79536,92.0,35.0,3791,-13.449773788452148,6.9898457527160645
79557,0.0,21.0,3792,-13.403141021728516,7.140080451965332
79592,104.0,35.0,3793,-13.283336639404297,5.565284252166748
79627,114.0,35.0,3794,-13.614501953125,6.194241523742676
79637,20.0,10.0,3795,-13.482464790344238,6.2279462814331055
79658,0.0,21.0,3796,-13.499330520629883,7.720714092254639
79683,0.0,25.0,3797,-13.614213943481445,6.039389610290527
79707,0.0,24.0,3798,-13.40882682800293,7.525449752807617
79742,112.0,35.0,3799,-13.697193145751953,5.1375732421875
79757,6.0,15.0,3800,-13.473648071289062,6.584890365600586
79764,8.0,7.0,3801,-13.544849395751953,6.607860565185547
79799,110.0,35.0,3802,-13.537420272827148,7.83253812789917
79821,0.0,22.0,3803,-13.48592758178711,7.203513145446777
79842,0.0,21.0,3804,-13.487199783325195,8.016194343566895
79862,0.0,20.0,3805,-13.459476470947266,5.761552810668945
79897,100.0,35.0,3806,-13.426297187805176,7.445462703704834
79932,40.0,35.0,3807,-13.429964065551758,5.8058953285217285
79957,0.0,25.0,3808,-13.471675872802734,7.954506874084473
79980,0.0,23.0,3809,-13.544042587280273,7.0711212158203125
79987,8.0,7.0,3810,-13.467506408691406,4.1081647872924805
,,,3811,-13.538678169250488,10.2406005859375
,,,3812,-13.695024490356445,4.060880661010742
,,,3813,-13.691288948059082,4.879026412963867
,,,3814,-13.65514850616455,9.468193054199219
,,,3815,-13.609782218933105,6.160176753997803
,,,3816,-13.426513671875,4.786639213562012
,,,3817,-13.533477783203125,5.37615442276001
,,,3818,-13.317416191101074,9.326812744140625
,,,3819,-13.28250503540039,6.351397514343262
,,,3820,-13.520975112915039,6.495414733886719
,,,3821,-13.378498077392578,6.671425819396973
,,,3822,-13.574349403381348,9.190881729125977
,,,3823,-13.49902057647705,4.860976696014404
,,,3824,-13.524336814880371,5.1183061599731445
,,,3825,-13.504034042358398,6.8926825523376465
,,,3826,-13.472246170043945,7.000645637512207
,,,3827,-13.596685409545898,3.542081594467163
,,,3828,-13.548078536987305,4.311036109924316
,,,3829,-13.833422660827637,5.472891807556152
,,,3830,-13.703116416931152,5.07142448425293
,,,3831,-13.619752883911133,4.635175704956055
,,,3832,-13.493799209594727,4.862688064575195
,,,3833,-13.444513320922852,4.998835563659668
,,,3834,-13.454246520996094,5.746549606323242
,,,3835,-13.646031379699707,5.185410976409912
,,,3836,-13.768321990966797,4.3786468505859375
,,,3837,-13.637131690979004,5.5604567527771
,,,3838,-13.675695419311523,5.125659942626953
,,,3839,-13.54934310913086,4.980185508728027
,,,3840,-13.575113296508789,6.113127708435059
,,,3841,-13.545742988586426,7.113841533660889
,,,3842,-13.422334671020508,8.468923568725586
,,,3843,-13.329344749450684,6.212285041809082
,,,3844,-13.324739456176758,5.274846076965332
,,,3845,-13.477851867675781,5.207219123840332
,,,3846,-13.56639575958252,5.647479057312012
,,,3847,-13.653815269470215,6.655257701873779
,,,3848,-13.69101333618164,5.70993185043335
,,,3849,-13.70154857635498,5.127134799957275
,,,3850,-13.628612518310547,8.478389739990234
,,,3851,-13.504514694213867,5.465686798095703
,,,3852,-13.480670928955078,5.344532012939453
,,,3853,-13.317216873168945,5.488004207611084
,,,3854,-13.265029907226562,10.071701049804688
,,,3855,-13.32947063446045,3.9240353107452393
,,,3856,-13.31967830657959,8.367607116699219
,,,3857,-13.336181640625,6.691393852233887
,,,3858,-13.325565338134766,6.49742317199707
,,,3859,-13.468511581420898,5.906976699829102
,,,3860,-13.685970306396484,7.47128963470459
,,,3861,-13.530553817749023,6.801146030426025
,,,3862,-13.553056716918945,7.486057758331299
,,,3863,-13.613096237182617,5.226983070373535
,,,3864,-13.585149765014648,6.832489013671875
,,,3865,-13.348182678222656,8.215808868408203
,,,3866,-13.38010311126709,4.72233772277832
,,,3867,-13.244148254394531,7.726655960083008
,,,3868,-13.261192321777344,7.283463478088379
,,,3869,-13.309711456298828,6.280276775360107
,,,3870,-13.412347793579102,5.985575199127197
,,,3871,-13.473943710327148,6.688139915466309
,,,3872,-13.436474800109863,5.405211448669434
,,,3873,-13.449508666992188,7.880180835723877
,,,3874,-13.488809585571289,7.151516914367676
,,,3875,-13.584614753723145,7.528838634490967
,,,3876,-13.548227310180664,5.107512474060059
,,,3877,-13.464730262756348,8.06462287902832
,,,3878,-13.463628768920898,8.923391342163086
,,,3879,-13.409029960632324,7.877546787261963
,,,3880,-13.319421768188477,7.6615495681762695
,,,3881,-13.139543533325195,6.522258758544922
,,,3882,-13.21312427520752,8.277155876159668
,,,3883,-13.234702110290527,5.304408550262451
,,,3884,-13.3529052734375,6.178696632385254
,,,3885,-13.542841911315918,4.329932689666748
,,,3886,-13.768548965454102,8.140020370483398
,,,3887,-13.55525016784668,9.434717178344727
,,,3888,-13.515010833740234,5.548168182373047
,,,3889,-13.489978790283203,6.857638835906982
,,,3890,-13.442337036132812,4.942944526672363
,,,3891,-13.291736602783203,7.443262577056885
,,,3892,-13.173334121704102,5.915225505828857
,,,3893,-13.330329895019531,7.638569355010986
,,,3894,-13.220696449279785,7.766354560852051
,,,3895,-13.442340850830078,7.193164348602295
,,,3896,-13.474501609802246,5.565173149108887
,,,3897,-13.678224563598633,4.491513252258301
,,,3898,-13.630570411682129,8.353483200073242
,,,3899,-13.577911376953125,5.395902633666992
,,,3900,-13.223257064819336,6.867302894592285
,,,3901,-13.298666000366211,6.913311004638672
,,,3902,-13.204575538635254,7.559582233428955
,,,3903,-13.318553924560547,5.99600076675415
,,,3904,-13.287799835205078,7.074878692626953
,,,3905,-13.241491317749023,7.578065395355225
,,,3906,-13.39069652557373,4.654848575592041
,,,3907,-13.52375316619873,6.172060966491699
,,,3908,-13.437766075134277,6.943971633911133
,,,3909,-13.618288040161133,4.810685634613037
,,,3910,-13.635272979736328,6.466428279876709
,,,3911,-13.627601623535156,6.549516677856445
,,,3912,-13.463726043701172,6.382176876068115
,,,3913,-13.399299621582031,5.273623943328857
,,,3914,-13.268533706665039,7.056776523590088
,,,3915,-13.36449146270752,7.995669841766357
,,,3916,-13.297584533691406,5.797451972961426
,,,3917,-13.29146957397461,4.333452224731445
,,,3918,-13.471158981323242,6.158476829528809
,,,3919,-13.386627197265625,7.472762107849121
,,,3920,-13.580153465270996,6.216774940490723
,,,3921,-13.559142112731934,8.300531387329102
,,,3922,-13.454160690307617,8.620469093322754
,,,3923,-13.380382537841797,6.330472946166992
,,,3924,-13.346407890319824,6.494750022888184
,,,3925,-13.180049896240234,6.740930557250977
,,,3926,-13.16214370727539,8.099458694458008
,,,3927,-13.332132339477539,4.148138046264648
,,,3928,-13.489995956420898,7.01604700088501
,,,3929,-13.492290496826172,6.927529335021973
,,,3930,-13.567285537719727,6.12213134765625
,,,3931,-13.500838279724121,5.85786247253418
,,,3932,-13.400409698486328,6.673165321350098
,,,3933,-13.207259178161621,5.724546432495117
,,,3934,-13.524690628051758,6.122378349304199
,,,3935,-13.582558631896973,7.595580577850342
,,,3936,-13.579853057861328,6.556420803070068
,,,3937,-13.392980575561523,9.340669631958008
,,,3938,-13.369059562683105,4.972197532653809
,,,3939,-13.287639617919922,4.699018955230713
,,,3940,-13.33151626586914,6.281790733337402
,,,3941,-13.30693244934082,5.343442440032959
,,,3942,-13.496423721313477,10.371681213378906
,,,3943,-13.377646446228027,6.67638635635376
,,,3944,-13.430292129516602,6.671985626220703
,,,3945,-13.35732650756836,8.07731819152832
,,,3946,-13.242817878723145,5.5426130294799805
,,,3947,-13.34549331665039,4.60186767578125
,,,3948,-13.307710647583008,7.140501022338867
,,,3949,-13.39138412475586,5.812284469604492
,,,3950,-13.464485168457031,4.246463775634766
,,,3951,-13.515377044677734,8.339845657348633
,,,3952,-13.51460075378418,6.035195350646973
,,,3953,-13.24397087097168,7.540420055389404
,,,3954,-13.198427200317383,7.397812843322754
,,,3955,-12.957015037536621,7.65260124206543
,,,3956,-13.158134460449219,5.608902454376221
,,,3957,-13.252043724060059,8.255334854125977
,,,3958,-13.170568466186523,7.120667934417725
,,,3959,-13.424336433410645,6.282256126403809
,,,3960,-13.310718536376953,5.850539207458496
,,,3961,-13.499946594238281,6.77565860748291
,,,3962,-13.526052474975586,7.299037933349609
,,,3963,-13.434245109558105,7.580922603607178
,,,3964,-13.349346160888672,5.89687442779541
,,,3965,-13.312429428100586,4.327287673950195
,,,3966,-13.293183326721191,7.048091888427734
,,,3967,-13.086150169372559,4.816845417022705
,,,3968,-13.353275299072266,4.761767387390137
,,,3969,-13.39299488067627,6.364534854888916
,,,3970,-13.604936599731445,5.507132530212402
,,,3971,-13.55431079864502,6.50111198425293
,,,3972,-13.374615669250488,7.655767917633057
,,,3973,-13.428834915161133,6.528785228729248
,,,3974,-13.249070167541504,4.87445068359375
,,,3975,-13.291624069213867,7.363045692443848
,,,3976,-13.213447570800781,5.929747581481934
,,,3977,-13.243888854980469,6.160365104675293
,,,3978,-13.29554557800293,4.786438941955566
,,,3979,-13.43845272064209,8.2130126953125
,,,3980,-13.394953727722168,5.224013328552246
,,,3981,-13.498538970947266,5.06135368347168
,,,3982,-13.597463607788086,5.649595260620117
,,,3983,-13.528393745422363,5.661929130554199
,,,3984,-13.490412712097168,5.6219892501831055
,,,3985,-13.40437126159668,5.16070556640625
,,,3986,-13.15462875366211,6.524598121643066
,,,3987,-13.316484451293945,4.988319396972656
,,,3988,-13.3668212890625,7.683091163635254
,,,3989,-13.139114379882812,6.675840377807617
,,,3990,-13.374727249145508,5.113652229309082
,,,3991,-13.427421569824219,6.49268913269043
,,,3992,-13.371192932128906,4.523931503295898
,,,3993,-13.294883728027344,6.203266143798828
,,,3994,-13.324579238891602,6.179327964782715
,,,3995,-13.38225269317627,5.534334659576416
,,,3996,-13.36662483215332,5.337400436401367
,,,3997,-13.348630905151367,7.566754341125488
,,,3998,-13.15053939819336,8.074816703796387
,,,3999,-13.09996223449707,5.737370491027832
,,,4000,-13.077590942382812,8.331079483032227
,,,4001,-13.21886157989502,4.911923408508301
,,,4002,-13.415605545043945,6.05895471572876
,,,4003,-13.374259948730469,8.473462104797363
,,,4004,-13.43553638458252,7.125725746154785
,,,4005,-13.45184326171875,4.987086772918701
,,,4006,-13.464282035827637,5.204833030700684
,,,4007,-13.473012924194336,2.8106727600097656
,,,4008,-13.632957458496094,6.962282180786133
,,,4009,-13.31701374053955,9.10626220703125
,,,4010,-13.337662696838379,4.982572555541992
,,,4011,-13.214710235595703,4.693192481994629
,,,4012,-13.311156272888184,6.7740159034729
,,,4013,-13.23686408996582,6.633544445037842
,,,4014,-13.404061317443848,5.4819512367248535
,,,4015,-13.482185363769531,5.521832466125488
,,,4016,-13.42495346069336,5.876718044281006
,,,4017,-13.566211700439453,7.788097381591797
,,,4018,-13.3236083984375,7.091865539550781
,,,4019,-13.066352844238281,5.171990394592285
,,,4020,-13.271345138549805,6.422656059265137
,,,4021,-13.264120101928711,5.161122798919678
,,,4022,-13.215008735656738,5.877065658569336
,,,4023,-13.302305221557617,7.535848617553711
,,,4024,-13.411736488342285,4.3742570877075195
,,,4025,-13.457368850708008,7.78713321685791
,,,4026,-13.269357681274414,7.447675704956055
,,,4027,-13.119129180908203,6.375102996826172
,,,4028,-12.84398078918457,7.60563850402832
,,,4029,-12.985883712768555,6.849582672119141
,,,4030,-12.80480670928955,7.780328750610352
,,,4031,-12.885159492492676,8.549581527709961
,,,4032,-12.932031631469727,8.785873413085938
,,,4033,-13.25226879119873,4.191019058227539
,,,4034,-13.286703109741211,5.993356227874756
,,,4035,-13.468058586120605,6.1294660568237305
,,,4036,-13.455924034118652,7.971375942230225
,,,4037,-13.353377342224121,5.948315620422363
,,,4038,-13.374563217163086,5.470090389251709
,,,4039,-13.186564445495605,6.976728439331055
,,,4040,-13.07323932647705,7.64223575592041
,,,4041,-13.009389877319336,8.459009170532227
,,,4042,-12.661221504211426,6.557044506072998
,,,4043,-12.795919418334961,5.523460865020752
,,,4044,-13.037694931030273,6.156785488128662
,,,4045,-13.180891036987305,6.011072158813477
,,,4046,-13.49778938293457,5.111566543579102
,,,4047,-13.770064353942871,6.797690391540527
,,,4048,-13.711654663085938,7.370589256286621
,,,4049,-13.561769485473633,6.119336128234863
,,,4050,-13.221726417541504,8.860145568847656
,,,4051,-13.157865524291992,4.33455228805542
,,,4052,-12.924742698669434,7.239550590515137
,,,4053,-12.85250473022461,6.616022109985352
,,,4054,-12.860347747802734,5.129205226898193
,,,4055,-12.958890914916992,7.957455635070801
,,,4056,-12.888004302978516,7.43875789642334
,,,4057,-13.070779800415039,7.686284065246582
,,,4058,-13.068471908569336,5.981873512268066
,,,4059,-13.303133010864258,4.47929048538208
,,,4060,-13.563960075378418,5.011715412139893
,,,4061,-13.619422912597656,6.383540630340576
,,,4062,-13.513545989990234,7.690409183502197
,,,4063,-13.35875415802002,6.632364273071289
,,,4064,-13.078361511230469,7.294095039367676
,,,4065,-12.904271125793457,7.523737907409668
,,,4066,-12.774900436401367,5.777591705322266
,,,4067,-12.955791473388672,5.942458152770996
,,,4068,-12.827961921691895,8.033793449401855
,,,4069,-13.056344985961914,6.671652793884277
,,,4070,-13.209345817565918,4.159186363220215
,,,4071,-13.417356491088867,4.171566963195801
,,,4072,-13.268935203552246,6.545439720153809
,,,4073,-13.323820114135742,6.6381754875183105
,,,4074,-13.275907516479492,4.6846442222595215
,,,4075,-13.242059707641602,6.459000110626221
,,,4076,-13.026625633239746,8.05629825592041
,,,4077,-12.905588150024414,6.293374061584473
,,,4078,-12.884393692016602,7.290085792541504
,,,4079,-12.891210556030273,6.487546920776367
,,,4080,-12.785552978515625,8.90478515625
,,,4081,-12.990684509277344,7.174666881561279
,,,4082,-13.162524223327637,4.369161605834961
,,,4083,-13.33812141418457,8.064963340759277
,,,4084,-13.568946838378906,4.08258056640625
,,,4085,-13.314253807067871,5.945656776428223
,,,4086,-13.423779487609863,7.263914585113525
,,,4087,-13.164175033569336,7.59337854385376
,,,4088,-13.091341972351074,5.773138046264648
,,,4089,-12.885171890258789,7.676784515380859
,,,4090,-12.688737869262695,9.435235023498535
,,,4091,-12.571272850036621,5.927879333496094
,,,4092,-12.547375679016113,9.737770080566406
,,,4093,-12.6107177734375,6.873319625854492
,,,4094,-13.012487411499023,4.123650550842285
,,,4095,-13.047586441040039,3.7135493755340576
,,,4096,-13.560718536376953,5.658627986907959
,,,4097,-13.650989532470703,6.776829719543457
,,,4098,-13.583114624023438,9.881341934204102
,,,4099,-13.251043319702148,7.585657596588135
,,,4100,-13.111766815185547,5.636955261230469
,,,4101,-13.08980655670166,6.879190921783447
,,,4102,-12.719276428222656,5.873167037963867
,,,4103,-12.753780364990234,6.113739490509033
,,,4104,-12.610925674438477,6.359127998352051
,,,4105,-12.789334297180176,6.6444220542907715
,,,4106,-12.987666130065918,5.155674934387207
,,,4107,-13.276193618774414,5.257256507873535
,,,4108,-13.360994338989258,5.8095550537109375
,,,4109,-13.39161205291748,5.214106559753418
,,,4110,-13.319268226623535,5.409414291381836
,,,4111,-13.224851608276367,4.688295364379883
,,,4112,-13.163419723510742,7.899147987365723
,,,4113,-13.035240173339844,6.378047466278076
,,,4114,-12.884663581848145,7.216376304626465
,,,4115,-13.057856559753418,4.709768295288086
,,,4116,-13.04894733428955,6.051295280456543
,,,4117,-12.901256561279297,8.202024459838867
,,,4118,-12.916718482971191,7.044239044189453
,,,4119,-12.999821662902832,5.7404985427856445
,,,4120,-13.103372573852539,4.221516132354736
,,,4121,-13.042646408081055,6.853066444396973
,,,4122,-13.216893196105957,7.2026472091674805
,,,4123,-13.194581985473633,6.5855865478515625
,,,4124,-13.012042999267578,7.735801696777344
,,,4125,-12.914356231689453,6.008552551269531
,,,4126,-12.929540634155273,7.1058549880981445
,,,4127,-12.933006286621094,6.364788055419922
,,,4128,-12.953375816345215,8.031539916992188
,,,4129,-13.052582740783691,4.755399703979492
,,,4130,-13.134967803955078,7.482089996337891
,,,4131,-13.096291542053223,5.547897815704346
,,,4132,-13.330036163330078,7.780386924743652
,,,4133,-13.186982154846191,4.663797378540039
,,,4134,-13.308624267578125,8.936361312866211
,,,4135,-12.983325958251953,6.84471321105957
,,,4136,-12.978340148925781,5.901267051696777
,,,4137,-13.086932182312012,6.524384498596191
,,,4138,-13.037331581115723,6.533419132232666
,,,4139,-13.268998146057129,5.961848258972168
,,,4140,-13.242754936218262,6.1241044998168945
,,,4141,-13.19584846496582,7.529511451721191
,,,4142,-13.339025497436523,4.563032150268555
,,,4143,-13.132539749145508,4.963972091674805
,,,4144,-13.14924430847168,5.447696685791016
,,,4145,-13.167093276977539,6.5284223556518555
,,,4146,-12.944416046142578,7.011288642883301
,,,4147,-13.038864135742188,5.449079990386963
,,,4148,-12.870515823364258,7.044014930725098
,,,4149,-13.040090560913086,4.857388973236084
,,,4150,-13.083812713623047,5.734806537628174
,,,4151,-13.325657844543457,5.671330451965332
,,,4152,-13.307003021240234,7.653750419616699
,,,4153,-13.028881072998047,7.173018455505371
,,,4154,-13.220403671264648,4.465864658355713
,,,4155,-13.047222137451172,6.589552879333496
,,,4156,-12.97000503540039,5.985980987548828
,,,4157,-13.130233764648438,6.435446739196777
,,,4158,-13.043898582458496,5.440124034881592
,,,4159,-13.029831886291504,3.7167649269104004
,,,4160,-13.030471801757812,7.83854866027832
,,,4161,-13.198345184326172,5.5107927322387695
,,,4162,-12.935373306274414,7.390310287475586
,,,4163,-13.092764854431152,6.106372833251953
,,,4164,-12.950652122497559,6.506819725036621
,,,4165,-13.090052604675293,5.275201797485352
,,,4166,-13.116239547729492,4.396578311920166
,,,4167,-13.078824996948242,5.514819622039795
,,,4168,-13.02426528930664,8.860111236572266
,,,4169,-12.903055191040039,8.875757217407227
,,,4170,-12.913436889648438,4.528976917266846
,,,4171,-12.907306671142578,5.72343635559082
,,,4172,-12.953463554382324,6.807914733886719
,,,4173,-13.075429916381836,5.7410478591918945
,,,4174,-13.20846176147461,3.082820177078247
,,,4175,-13.313307762145996,8.527748107910156
,,,4176,-13.135845184326172,7.091846466064453
,,,4177,-13.03622055053711,6.654563903808594
,,,4178,-12.854806900024414,7.45908260345459
,,,4179,-12.554386138916016,6.625941753387451
,,,4180,-12.57363510131836,3.965468168258667
,,,4181,-12.82687759399414,5.529950141906738
,,,4182,-12.979896545410156,4.782423973083496
,,,4183,-13.131584167480469,8.843940734863281
,,,4184,-13.11644172668457,4.801981449127197
,,,4185,-13.290407180786133,6.165421009063721
,,,4186,-13.460451126098633,5.8788862228393555
,,,4187,-13.264863967895508,6.742318630218506
,,,4188,-13.048110961914062,7.351454257965088
,,,4189,-12.881650924682617,8.767037391662598
,,,4190,-12.613357543945312,6.2275824546813965
,,,4191,-12.483640670776367,6.121264457702637
,,,4192,-12.639848709106445,5.334585189819336
,,,4193,-12.778087615966797,5.8590087890625
,,,4194,-13.050983428955078,6.4104156494140625
,,,4195,-13.076406478881836,8.730169296264648
,,,4196,-13.32133674621582,5.333227634429932
,,,4197,-13.299230575561523,8.276098251342773
,,,4198,-13.427804946899414,4.768280982971191
,,,4199,-13.224803924560547,5.11236047744751
,,,4200,-13.108678817749023,6.130886077880859
,,,4201,-13.00973892211914,5.366441249847412
,,,4202,-12.68735122680664,5.682193756103516
,,,4203,-12.550023078918457,7.101614952087402
,,,4204,-12.748815536499023,6.567309379577637
,,,4205,-12.758040428161621,5.338597774505615
,,,4206,-12.797343254089355,8.477587699890137
,,,4207,-12.937751770019531,7.522505283355713
,,,4208,-12.926692008972168,6.973381042480469
,,,4209,-13.049501419067383,4.746338367462158
,,,4210,-13.198468208312988,2.8907008171081543
,,,4211,-13.076309204101562,7.59278678894043
,,,4212,-13.331754684448242,3.5505895614624023
,,,4213,-13.18372917175293,8.170975685119629
,,,4214,-13.059672355651855,5.770698547363281
,,,4215,-12.842182159423828,5.69118595123291
,,,4216,-12.893777847290039,5.065046310424805
,,,4217,-12.885527610778809,6.516010284423828
,,,4218,-12.949691772460938,5.452061176300049
,,,4219,-13.036221504211426,6.370893478393555
,,,4220,-13.081775665283203,5.4857683181762695
,,,4221,-13.190591812133789,5.795107364654541
,,,4222,-13.23117733001709,5.487321853637695
,,,4223,-13.075895309448242,6.581148147583008
,,,4224,-13.052206039428711,5.947327613830566
,,,4225,-12.929132461547852,5.74813175201416
,,,4226,-12.936334609985352,3.9881808757781982
,,,4227,-12.933494567871094,5.270266532897949
,,,4228,-13.0145263671875,7.071132183074951
,,,4229,-13.11792278289795,5.085397243499756
,,,4230,-13.099618911743164,6.590054512023926
,,,4231,-13.123283386230469,4.750846862792969
,,,4232,-12.961359024047852,6.011340618133545
,,,4233,-13.015768051147461,6.588893413543701
,,,4234,-12.88437271118164,8.062488555908203
,,,4235,-12.736162185668945,5.376384735107422
,,,4236,-12.78015422821045,5.433717727661133
,,,4237,-12.760839462280273,7.525509834289551
,,,4238,-12.74807357788086,7.067780494689941
,,,4239,-12.806049346923828,5.670871734619141
,,,4240,-12.814464569091797,7.319107532501221
,,,4241,-12.925634384155273,8.925263404846191
,,,4242,-13.03830623626709,7.51466703414917
,,,4243,-13.038691520690918,7.7266387939453125
,,,4244,-12.914868354797363,5.874284744262695
,,,4245,-12.898452758789062,6.015809059143066
,,,4246,-12.906669616699219,6.617745876312256
,,,4247,-12.765303611755371,4.25330114364624
,,,4248,-12.885124206542969,6.785128593444824
,,,4249,-12.907319068908691,5.763316631317139
,,,4250,-12.951929092407227,7.414430141448975
,,,4251,-12.729681015014648,5.1123456954956055
,,,4252,-12.973967552185059,7.171022891998291
,,,4253,-12.834491729736328,8.060304641723633
,,,4254,-12.785776138305664,5.8001508712768555
,,,4255,-12.930038452148438,5.194252967834473
,,,4256,-13.052572250366211,6.795979022979736
,,,4257,-13.07200813293457,5.069046974182129
,,,4258,-12.8981294631958,6.5001115798950195
,,,4259,-12.942892074584961,5.715428352355957
,,,4260,-12.695700645446777,6.38100528717041
,,,4261,-12.799711227416992,6.565445423126221
,,,4262,-12.756317138671875,7.894383430480957
,,,4263,-12.725912094116211,6.538753986358643
,,,4264,-12.471064567565918,5.958802700042725
,,,4265,-12.625555992126465,6.4470038414001465
,,,4266,-12.599340438842773,5.538688659667969
,,,4267,-12.901493072509766,4.833660125732422
,,,4268,-13.125614166259766,6.352258682250977
,,,4269,-13.135854721069336,4.621513366699219
,,,4270,-13.223956108093262,6.695051670074463
,,,4271,-13.066457748413086,5.662611961364746
,,,4272,-12.934885025024414,4.334929466247559
,,,4273,-12.91531753540039,4.819272041320801
,,,4274,-12.640913009643555,5.123719215393066
,,,4275,-12.762999534606934,5.999730110168457
,,,4276,-12.719647407531738,4.38369083404541
,,,4277,-12.560089111328125,4.915282249450684
,,,4278,-12.897727012634277,6.784584045410156
,,,4279,-12.82020378112793,5.438122749328613
,,,4280,-12.891019821166992,4.953456878662109
,,,4281,-12.922486305236816,7.628852844238281
,,,4282,-12.894675254821777,3.2615742683410645
,,,4283,-13.026351928710938,6.4971747398376465
,,,4284,-12.968271255493164,5.267796516418457
,,,4285,-13.007650375366211,4.685434818267822
,,,4286,-12.985223770141602,4.160301685333252
,,,4287,-12.944953918457031,7.669956207275391
,,,4288,-12.719518661499023,4.946816444396973
,,,4289,-12.717667579650879,5.876441478729248
,,,4290,-12.778600692749023,5.9880781173706055
,,,4291,-12.698835372924805,5.805058479309082
,,,4292,-12.838066101074219,3.9240407943725586
,,,4293,-13.013803482055664,7.990383625030518
,,,4294,-12.982597351074219,5.287702560424805
,,,4295,-13.206844329833984,4.208530426025391
,,,4296,-13.188072204589844,7.906661510467529
,,,4297,-13.0775785446167,5.623806476593018
,,,4298,-12.897829055786133,6.903167724609375
,,,4299,-12.741769790649414,6.692222595214844
,,,4300,-12.46112060546875,4.269733428955078
,,,4301,-12.613410949707031,5.24576997756958
,,,4302,-12.601173400878906,5.708941459655762
,,,4303,-12.780570983886719,4.458261489868164
,,,4304,-13.108939170837402,6.032803535461426
,,,4305,-13.129541397094727,8.323325157165527
,,,4306,-13.173030853271484,4.490846157073975
,,,4307,-12.904808044433594,6.857786655426025
,,,4308,-12.802261352539062,5.423364639282227
,,,4309,-12.847749710083008,4.120662689208984
,,,4310,-12.770774841308594,5.23053503036499
,,,4311,-12.850173950195312,5.081029891967773
,,,4312,-12.798101425170898,5.312787055969238
,,,4313,-12.835733413696289,4.970364570617676
,,,4314,-12.913694381713867,5.465144634246826
,,,4315,-12.85631275177002,8.083728790283203
,,,4316,-12.829094886779785,4.1124091148376465
,,,4317,-12.684653282165527,6.944075584411621
,,,4318,-12.811347961425781,4.2775726318359375
,,,4319,-12.608926773071289,6.859779357910156
,,,4320,-12.842220306396484,5.765423774719238
,,,4321,-12.82908821105957,5.879344940185547
,,,4322,-12.687119483947754,7.260836601257324
,,,4323,-12.80971622467041,4.819969177246094
,,,4324,-13.020526885986328,6.362611293792725
,,,4325,-12.98762035369873,6.61734676361084
,,,4326,-13.132308006286621,5.448296546936035
,,,4327,-13.035309791564941,6.170866012573242
,,,4328,-12.91843318939209,6.430092811584473
,,,4329,-12.842686653137207,5.267717361450195
,,,4330,-12.679567337036133,6.225878715515137
,,,4331,-12.64543342590332,6.74125862121582
,,,4332,-12.427267074584961,8.653244018554688
,,,4333,-12.457989692687988,6.722728252410889
,,,4334,-12.565767288208008,4.280970573425293
,,,4335,-12.718145370483398,6.254035949707031
,,,4336,-12.8716459274292,5.633964538574219
,,,4337,-13.215320587158203,6.353713035583496
,,,4338,-13.03686809539795,5.842633247375488
,,,4339,-12.890573501586914,7.062052249908447
,,,4340,-12.839849472045898,7.318989276885986
,,,4341,-12.552326202392578,6.127824783325195
,,,4342,-12.53846549987793,4.583157062530518
,,,4343,-12.3378267288208,7.950967788696289
,,,4344,-12.44175910949707,6.042185306549072
,,,4345,-12.41724681854248,4.77325439453125
,,,4346,-12.890085220336914,5.921648979187012
,,,4347,-12.824210166931152,7.105530738830566
,,,4348,-13.045202255249023,5.795201301574707
,,,4349,-13.033269882202148,5.843167304992676
